"","time","precipIntensity","temperature","pressure"
"4996",2000-07-31 04:00:00,0,77.22,1013.9
"4997",2000-07-31 05:00:00,0,77.42,1014
"4998",2000-07-31 06:00:00,0,77.03,1014.3
"4999",2000-07-31 07:00:00,0,78.11,1014.8
"5000",2000-07-31 08:00:00,0,78.94,1014.9
"5001",2000-07-31 09:00:00,0.0197,80.9,1015.5
"5002",2000-07-31 10:00:00,0,82.98,1015.4
"5003",2000-07-31 11:00:00,0,83.87,1016
"5004",2000-07-31 12:00:00,0.2519,73.3,1017
"5005",2000-07-31 13:00:00,0.8306,70.04,1018.3
"5006",2000-07-31 14:00:00,0.118,71.11,1017.3
"5007",2000-07-31 15:00:00,0.0985,73.07,1016.2
"5008",2000-07-31 16:00:00,0.0118,75.92,1015.3
"5009",2000-07-31 17:00:00,4e-04,78.19,1014.9
"5010",2000-07-31 18:00:00,0,78.14,1015.4
"5011",2000-07-31 19:00:00,0,77.01,1015.2
"5012",2000-07-31 20:00:00,0,75.07,1015.4
"5013",2000-07-31 21:00:00,0,74.01,1015.6
"5014",2000-07-31 22:00:00,0,73.96,1016
"5015",2000-07-31 23:00:00,0,72.1,1016
"5016",2000-08-01 00:00:00,0,72.13,1016
"5017",2000-08-01 01:00:00,0,71.19,1016.2
"5018",2000-08-01 02:00:00,0,70.13,1015.8
"5019",2000-08-01 03:00:00,0,70.11,1015.9
"5020",2000-08-01 04:00:00,0,70.1,1015.9
"5021",2000-08-01 05:00:00,0,69.63,1015.6
"5022",2000-08-01 06:00:00,0,71.11,1016
"5023",2000-08-01 07:00:00,0,71.98,1016.5
"5024",2000-08-01 08:00:00,0,73.95,1016.7
"5025",2000-08-01 09:00:00,0,78,1017
"5026",2000-08-01 10:00:00,0,80.92,1017.3
"5027",2000-08-01 11:00:00,0,84.78,1017.3
"5028",2000-08-01 12:00:00,0,83.91,1017.4
"5029",2000-08-01 13:00:00,0,84.83,1017.3
"5030",2000-08-01 14:00:00,0,87.79,1016.7
"5031",2000-08-01 15:00:00,0,86.93,1016.2
"5032",2000-08-01 16:00:00,0,87.79,1015.2
"5033",2000-08-01 17:00:00,0,87.79,1014.8
"5034",2000-08-01 18:00:00,0,86.99,1014.3
"5035",2000-08-01 19:00:00,0,83.95,1014.2
"5036",2000-08-01 20:00:00,0,81,1014.5
"5037",2000-08-01 21:00:00,0,78.23,1014.6
"5038",2000-08-01 22:00:00,0,77.16,1015.1
"5039",2000-08-01 23:00:00,0,75.24,1015.7
"5040",2000-08-02 00:00:00,0,75.25,1015.9
"5041",2000-08-02 01:00:00,0,75.25,1015.9
"5042",2000-08-02 02:00:00,0,75.25,1015.7
"5043",2000-08-02 03:00:00,0,75.25,1015.4
"5044",2000-08-02 04:00:00,0,74.21,1015.6
"5045",2000-08-02 05:00:00,0,72.54,1015.6
"5046",2000-08-02 06:00:00,0,73.13,1015.9
"5047",2000-08-02 07:00:00,0,72.1,1015.8
"5048",2000-08-02 08:00:00,0,75.98,1016.2
"5049",2000-08-02 09:00:00,0,82.05,1016.5
"5050",2000-08-02 10:00:00,0,84.01,1016.5
"5051",2000-08-02 11:00:00,0,85.93,1016.5
"5052",2000-08-02 12:00:00,0,88.83,1016.2
"5053",2000-08-02 13:00:00,0,89.76,1015.6
"5054",2000-08-02 14:00:00,0,89.78,1014.8
"5055",2000-08-02 15:00:00,0,90.81,1013.6
"5056",2000-08-02 16:00:00,0,88.91,1013.5
"5057",2000-08-02 17:00:00,0,87.86,1013.3
"5058",2000-08-02 18:00:00,0,86.07,1013.2
"5059",2000-08-02 19:00:00,0,84.01,1013.2
"5060",2000-08-02 20:00:00,0,82.1,1013.3
"5061",2000-08-02 21:00:00,0,78.3,1014.3
"5062",2000-08-02 22:00:00,0,79.16,1014.6
"5063",2000-08-02 23:00:00,0,78.29,1014.5
"5064",2000-08-03 00:00:00,0,77.23,1014.9
"5065",2000-08-03 01:00:00,0,76.17,1015
"5066",2000-08-03 02:00:00,0,74.27,1014.9
"5067",2000-08-03 03:00:00,0,75.31,1014.6
"5068",2000-08-03 04:00:00,0,74.26,1014.5
"5069",2000-08-03 05:00:00,0,74.97,1015
"5070",2000-08-03 06:00:00,0,75.29,1015.4
"5071",2000-08-03 07:00:00,0,74.01,1015.5
"5072",2000-08-03 08:00:00,0,78.15,1015.8
"5073",2000-08-03 09:00:00,0,82.09,1016.7
"5074",2000-08-03 10:00:00,0,84.74,1016.8
"5075",2000-08-03 11:00:00,0,87.88,1016.9
"5076",2000-08-03 12:00:00,0,88.99,1016.6
"5077",2000-08-03 13:00:00,0,90.84,1016.6
"5078",2000-08-03 14:00:00,0,85.96,1016.3
"5079",2000-08-03 15:00:00,0,88.96,1015.6
"5080",2000-08-03 16:00:00,0,89.8,1014.7
"5081",2000-08-03 17:00:00,0,89.81,1015
"5082",2000-08-03 18:00:00,0,87.03,1014.8
"5083",2000-08-03 19:00:00,0,85.95,1015.7
"5084",2000-08-03 20:00:00,0,83,1015.6
"5085",2000-08-03 21:00:00,0,81.06,1016.1
"5086",2000-08-03 22:00:00,0,79.16,1016.3
"5087",2000-08-03 23:00:00,0,78.28,1016.6
"5088",2000-08-04 00:00:00,0,77.22,1016.5
"5089",2000-08-04 01:00:00,0,77.22,1016.3
"5090",2000-08-04 02:00:00,0,75.29,1016.2
"5091",2000-08-04 03:00:00,0,76.14,1016
"5092",2000-08-04 04:00:00,0,75.28,1016.3
"5093",2000-08-04 05:00:00,0,75.31,1016.5
"5094",2000-08-04 06:00:00,0,71.37,1017
"5095",2000-08-04 07:00:00,0,73.27,1017.6
"5096",2000-08-04 08:00:00,0,78.99,1018.2
"5097",2000-08-04 09:00:00,0,82.03,1018.7
"5098",2000-08-04 10:00:00,0,84.71,1019.2
"5099",2000-08-04 11:00:00,0,85.94,1019.2
"5100",2000-08-04 12:00:00,0,88,1019.3
"5101",2000-08-04 13:00:00,0,89.78,1018.9
"5102",2000-08-04 14:00:00,0,89.82,1018.6
"5103",2000-08-04 15:00:00,0,88.95,1018.3
"5104",2000-08-04 16:00:00,0,88.97,1018.1
"5105",2000-08-04 17:00:00,0,82.16,1017.9
"5106",2000-08-04 18:00:00,4e-04,89.06,1017.3
"5107",2000-08-04 19:00:00,0,87.02,1017
"5108",2000-08-04 20:00:00,0,83.02,1017.6
"5109",2000-08-04 21:00:00,0,81.07,1017.8
"5110",2000-08-04 22:00:00,0,79.18,1018.2
"5111",2000-08-04 23:00:00,0,78.31,1018.2
"5112",2000-08-05 00:00:00,0,76.18,1018.2
"5113",2000-08-05 01:00:00,0,75.32,1018
"5114",2000-08-05 02:00:00,0,76.18,1017.5
"5115",2000-08-05 03:00:00,0,77.23,1017.5
"5116",2000-08-05 04:00:00,0,77.23,1017.6
"5117",2000-08-05 05:00:00,0,76.75,1018.1
"5118",2000-08-05 06:00:00,0,75.31,1018.4
"5119",2000-08-05 07:00:00,0,74.26,1018.3
"5120",2000-08-05 08:00:00,0,79.04,1018.7
"5121",2000-08-05 09:00:00,0,83.01,1019.2
"5122",2000-08-05 10:00:00,0,85.97,1019
"5123",2000-08-05 11:00:00,0,88.96,1018.8
"5124",2000-08-05 12:00:00,0,90.64,1018.4
"5125",2000-08-05 13:00:00,0,91.7,1017.8
"5126",2000-08-05 14:00:00,0,92.79,1017
"5127",2000-08-05 15:00:00,0,92.81,1016.7
"5128",2000-08-05 16:00:00,0,92.82,1016.1
"5129",2000-08-05 17:00:00,0,91.71,1015.7
"5130",2000-08-05 18:00:00,0,89.74,1015.5
"5131",2000-08-05 19:00:00,0,87.03,1015.4
"5132",2000-08-05 20:00:00,0,83.03,1015.4
"5133",2000-08-05 21:00:00,0,81.09,1015.3
"5134",2000-08-05 22:00:00,0,80.2,1015.5
"5135",2000-08-05 23:00:00,0,78.32,1015.6
"5136",2000-08-06 00:00:00,0,78.3,1015.3
"5137",2000-08-06 01:00:00,0,77.23,1015.4
"5138",2000-08-06 02:00:00,0,76.18,1015.1
"5139",2000-08-06 03:00:00,0,76.18,1014.9
"5140",2000-08-06 04:00:00,0,76.18,1015
"5141",2000-08-06 05:00:00,0,76.63,1015.4
"5142",2000-08-06 06:00:00,0,75.31,1015.9
"5143",2000-08-06 07:00:00,0,74.27,1016.6
"5144",2000-08-06 08:00:00,0,78.31,1016.9
"5145",2000-08-06 09:00:00,0,84.03,1017.2
"5146",2000-08-06 10:00:00,0,85.95,1017.2
"5147",2000-08-06 11:00:00,0,89.81,1017.2
"5148",2000-08-06 12:00:00,0,89.81,1016.9
"5149",2000-08-06 13:00:00,0,91.71,1016.4
"5150",2000-08-06 14:00:00,0,92.8,1015.8
"5151",2000-08-06 15:00:00,0,93.67,1015.4
"5152",2000-08-06 16:00:00,0,91.7,1014.9
"5153",2000-08-06 17:00:00,0,90.87,1014.6
"5154",2000-08-06 18:00:00,0,89.88,1014.2
"5155",2000-08-06 19:00:00,0,87.03,1013.9
"5156",2000-08-06 20:00:00,0,83.01,1014.3
"5157",2000-08-06 21:00:00,0,80.2,1015.1
"5158",2000-08-06 22:00:00,0,78.32,1015.8
"5159",2000-08-06 23:00:00,0,78.32,1016.1
"5160",2000-08-07 00:00:00,0,77.26,1016
"5161",2000-08-07 01:00:00,0,77.26,1016.1
"5162",2000-08-07 02:00:00,0,77.26,1016.2
"5163",2000-08-07 03:00:00,0,75.33,1016.1
"5164",2000-08-07 04:00:00,0,75.33,1016.4
"5165",2000-08-07 05:00:00,0,74.87,1016.3
"5166",2000-08-07 06:00:00,0,74.28,1016
"5167",2000-08-07 07:00:00,0,74.28,1016.4
"5168",2000-08-07 08:00:00,0,79.1,1017
"5169",2000-08-07 09:00:00,0,82.14,1017.3
"5170",2000-08-07 10:00:00,0,84.07,1017.4
"5171",2000-08-07 11:00:00,0,87.05,1017.7
"5172",2000-08-07 12:00:00,0,89.16,1017.6
"5173",2000-08-07 13:00:00,0,89.84,1017.2
"5174",2000-08-07 14:00:00,0,89.85,1016.8
"5175",2000-08-07 15:00:00,0,89.83,1016.4
"5176",2000-08-07 16:00:00,0,92.83,1015.9
"5177",2000-08-07 17:00:00,0,90.9,1015.5
"5178",2000-08-07 18:00:00,0,90.08,1015.3
"5179",2000-08-07 19:00:00,0,87.92,1015.1
"5180",2000-08-07 20:00:00,0,84.07,1015.2
"5181",2000-08-07 21:00:00,0,81.12,1015.9
"5182",2000-08-07 22:00:00,0,80.24,1016.5
"5183",2000-08-07 23:00:00,0,80.24,1016.8
"5184",2000-08-08 00:00:00,0,81.12,1016.8
"5185",2000-08-08 01:00:00,0,78.34,1016.7
"5186",2000-08-08 02:00:00,0,80.23,1016.7
"5187",2000-08-08 03:00:00,0,79.2,1016.6
"5188",2000-08-08 04:00:00,0,79.2,1016.3
"5189",2000-08-08 05:00:00,0,79.55,1016.2
"5190",2000-08-08 06:00:00,0,78.34,1016.2
"5191",2000-08-08 07:00:00,0.118,77.26,1016.3
"5192",2000-08-08 08:00:00,0,80.23,1016.8
"5193",2000-08-08 09:00:00,0,82.16,1017.5
"5194",2000-08-08 10:00:00,0.0118,82.11,1017.8
"5195",2000-08-08 11:00:00,0.3309,80.21,1017.9
"5196",2000-08-08 12:00:00,0,84.45,1018
"5197",2000-08-08 13:00:00,0,88.9,1018.1
"5198",2000-08-08 14:00:00,0,90.86,1017.4
"5199",2000-08-08 15:00:00,0,90.86,1017
"5200",2000-08-08 16:00:00,0,90.86,1016.9
"5201",2000-08-08 17:00:00,0,89.82,1016.9
"5202",2000-08-08 18:00:00,0,87.27,1017
"5203",2000-08-08 19:00:00,0,86,1016.8
"5204",2000-08-08 20:00:00,0,82.14,1017.2
"5205",2000-08-08 21:00:00,0,80.21,1017.5
"5206",2000-08-08 22:00:00,0,81.09,1017.8
"5207",2000-08-08 23:00:00,0,79.19,1017.9
"5208",2000-08-09 00:00:00,0,77.26,1018
"5209",2000-08-09 01:00:00,0,79.19,1017.6
"5210",2000-08-09 02:00:00,0,78.33,1017.5
"5211",2000-08-09 03:00:00,0,78.33,1017.6
"5212",2000-08-09 04:00:00,0,78.32,1017.5
"5213",2000-08-09 05:00:00,0,77.75,1017.5
"5214",2000-08-09 06:00:00,0,76.2,1017.8
"5215",2000-08-09 07:00:00,0,74.29,1018.4
"5216",2000-08-09 08:00:00,0,79.19,1019.1
"5217",2000-08-09 09:00:00,0,84.05,1019.6
"5218",2000-08-09 10:00:00,0,84.96,1020
"5219",2000-08-09 11:00:00,0,88.99,1020.5
"5220",2000-08-09 12:00:00,0,89.91,1020.5
"5221",2000-08-09 13:00:00,0,91.73,1020.1
"5222",2000-08-09 14:00:00,0,92.86,1019.6
"5223",2000-08-09 15:00:00,0,91.74,1019.1
"5224",2000-08-09 16:00:00,0,91.73,1018.4
"5225",2000-08-09 17:00:00,0,91.74,1017.7
"5226",2000-08-09 18:00:00,0,90.98,1017.5
"5227",2000-08-09 19:00:00,0,87.93,1017.2
"5228",2000-08-09 20:00:00,0,83.06,1017.4
"5229",2000-08-09 21:00:00,0,79.21,1017.3
"5230",2000-08-09 22:00:00,0,78.35,1017.9
"5231",2000-08-09 23:00:00,0,77.28,1018.3
"5232",2000-08-10 00:00:00,0,76.22,1018.1
"5233",2000-08-10 01:00:00,0,77.27,1017.9
"5234",2000-08-10 02:00:00,0,76.21,1017.6
"5235",2000-08-10 03:00:00,0,75.34,1017.8
"5236",2000-08-10 04:00:00,0,76.19,1017.7
"5237",2000-08-10 05:00:00,0,74.86,1018
"5238",2000-08-10 06:00:00,0,74.03,1018.6
"5239",2000-08-10 07:00:00,0,73.99,1019.4
"5240",2000-08-10 08:00:00,0,77.04,1019.7
"5241",2000-08-10 09:00:00,0,82.03,1019.8
"5242",2000-08-10 10:00:00,0,84.96,1019.9
"5243",2000-08-10 11:00:00,0,87.9,1019.8
"5244",2000-08-10 12:00:00,0,90.05,1019.3
"5245",2000-08-10 13:00:00,0,91.71,1018.4
"5246",2000-08-10 14:00:00,0,92.83,1017.8
"5247",2000-08-10 15:00:00,0,94.73,1017
"5248",2000-08-10 16:00:00,0,95.78,1016.5
"5249",2000-08-10 17:00:00,0,94.74,1016.1
"5250",2000-08-10 18:00:00,0,91.8,1015.8
"5251",2000-08-10 19:00:00,0,89.01,1015.2
"5252",2000-08-10 20:00:00,0,84.99,1015.7
"5253",2000-08-10 21:00:00,0,81.13,1015.5
"5254",2000-08-10 22:00:00,0,85.97,1016.3
"5255",2000-08-10 23:00:00,0,80.6,1016.5
"5256",2000-08-11 00:00:00,0,80.58,1016.6
"5257",2000-08-11 01:00:00,0,76.21,1016.4
"5258",2000-08-11 02:00:00,0,76.2,1015.8
"5259",2000-08-11 03:00:00,0,78.2,1016.7
"5260",2000-08-11 04:00:00,0,75.18,1016.5
"5261",2000-08-11 05:00:00,0,75.25,1016.5
"5262",2000-08-11 06:00:00,0,77,1016.2
"5263",2000-08-11 07:00:00,0,77,1016.5
"5264",2000-08-11 08:00:00,0,78.95,1016.3
"5265",2000-08-11 09:00:00,0,82.91,1017.5
"5266",2000-08-11 10:00:00,0,81.82,1017.7
"5267",2000-08-11 11:00:00,0,87.69,1017.7
"5268",2000-08-11 12:00:00,0,89.66,1016.7
"5269",2000-08-11 13:00:00,0,94.7,1016.3
"5270",2000-08-11 14:00:00,0,94.71,1015.7
"5271",2000-08-11 15:00:00,0,96.48,1014.5
"5272",2000-08-11 16:00:00,0,96.65,1013.4
"5273",2000-08-11 17:00:00,0,87.07,1014
"5274",2000-08-11 18:00:00,0,82.38,1014.8
"5275",2000-08-11 19:00:00,0.0118,78.24,1014.7
"5276",2000-08-11 20:00:00,0.0315,77.09,1015.6
"5277",2000-08-11 21:00:00,4e-04,75.07,1014.6
"5278",2000-08-11 22:00:00,0,75.06,1014.7
"5279",2000-08-11 23:00:00,0,75.01,1014.9
"5280",2000-08-12 00:00:00,0,75.03,1014.8
"5281",2000-08-12 01:00:00,0,75,1015
"5282",2000-08-12 02:00:00,0,74.97,1014.8
"5283",2000-08-12 03:00:00,0,73.92,1014.6
"5284",2000-08-12 04:00:00,0,73.92,1014.6
"5285",2000-08-12 05:00:00,0,73.12,1014.8
"5286",2000-08-12 06:00:00,0,71.19,1014.8
"5287",2000-08-12 07:00:00,0,71.13,1015.3
"5288",2000-08-12 08:00:00,0,75,1015.6
"5289",2000-08-12 09:00:00,0,80.06,1015.6
"5290",2000-08-12 10:00:00,0,83.99,1015.6
"5291",2000-08-12 11:00:00,0,86.01,1015.5
"5292",2000-08-12 12:00:00,0,89.94,1015
"5293",2000-08-12 13:00:00,0,91.94,1014.4
"5294",2000-08-12 14:00:00,0,94.74,1013.6
"5295",2000-08-12 15:00:00,0,95.81,1012.8
"5296",2000-08-12 16:00:00,0,96.69,1012.2
"5297",2000-08-12 17:00:00,0,96.71,1011.5
"5298",2000-08-12 18:00:00,0,96.72,1011.2
"5299",2000-08-12 19:00:00,0,93.75,1011.1
"5300",2000-08-12 20:00:00,0,87.09,1011.4
"5301",2000-08-12 21:00:00,0,83.09,1012
"5302",2000-08-12 22:00:00,0,81.15,1012.7
"5303",2000-08-12 23:00:00,0,79.24,1013.2
"5304",2000-08-13 00:00:00,0,81.12,1013
"5305",2000-08-13 01:00:00,0,75.3,1012.9
"5306",2000-08-13 02:00:00,0,77.13,1012.5
"5307",2000-08-13 03:00:00,0,76.01,1012.7
"5308",2000-08-13 04:00:00,0,77.03,1012.5
"5309",2000-08-13 05:00:00,0,75.98,1012.6
"5310",2000-08-13 06:00:00,0,75.13,1012.9
"5311",2000-08-13 07:00:00,0,73.22,1013.2
"5312",2000-08-13 08:00:00,0,77.07,1013.4
"5313",2000-08-13 09:00:00,0,80.13,1013.4
"5314",2000-08-13 10:00:00,0,84.04,1013.7
"5315",2000-08-13 11:00:00,0,87.05,1013.8
"5316",2000-08-13 12:00:00,0,89.99,1013.8
"5317",2000-08-13 13:00:00,0,92.82,1013.3
"5318",2000-08-13 14:00:00,0,92.89,1013
"5319",2000-08-13 15:00:00,0,93.8,1012.5
"5320",2000-08-13 16:00:00,0,92.96,1012
"5321",2000-08-13 17:00:00,0,93.78,1011.6
"5322",2000-08-13 18:00:00,0,93.78,1011.4
"5323",2000-08-13 19:00:00,0,91.07,1011.4
"5324",2000-08-13 20:00:00,0,85.05,1012
"5325",2000-08-13 21:00:00,0,81.16,1012.5
"5326",2000-08-13 22:00:00,0,79.01,1013.3
"5327",2000-08-13 23:00:00,0,80.26,1014
"5328",2000-08-14 00:00:00,0,80.24,1014
"5329",2000-08-14 01:00:00,0,80.23,1013.9
"5330",2000-08-14 02:00:00,0,80.22,1013.6
"5331",2000-08-14 03:00:00,0,80.22,1013.4
"5332",2000-08-14 04:00:00,0,77.02,1013.5
"5333",2000-08-14 05:00:00,0,75.35,1013.9
"5334",2000-08-14 06:00:00,0,79.19,1014.2
"5335",2000-08-14 07:00:00,0,79.19,1015
"5336",2000-08-14 08:00:00,0,82.06,1015.6
"5337",2000-08-14 09:00:00,0,85.98,1016.2
"5338",2000-08-14 10:00:00,0,88.96,1016.4
"5339",2000-08-14 11:00:00,0,90.88,1017
"5340",2000-08-14 12:00:00,0,90.89,1017
"5341",2000-08-14 13:00:00,0,92.85,1016.6
"5342",2000-08-14 14:00:00,0,93.7,1016.4
"5343",2000-08-14 15:00:00,0,90.9,1016.3
"5344",2000-08-14 16:00:00,0,90.91,1015.9
"5345",2000-08-14 17:00:00,0,92.84,1015.6
"5346",2000-08-14 18:00:00,0,90.9,1016.2
"5347",2000-08-14 19:00:00,0,87.93,1016.1
"5348",2000-08-14 20:00:00,0,84.98,1016.6
"5349",2000-08-14 21:00:00,0,84.07,1016.8
"5350",2000-08-14 22:00:00,0,80.2,1016.8
"5351",2000-08-14 23:00:00,0,80.2,1017.3
"5352",2000-08-15 00:00:00,0,80.23,1018.1
"5353",2000-08-15 01:00:00,0,79.19,1018.2
"5354",2000-08-15 02:00:00,0,79.21,1018.5
"5355",2000-08-15 03:00:00,0,79.19,1018.3
"5356",2000-08-15 04:00:00,0,79.18,1018.7
"5357",2000-08-15 05:00:00,0,78.47,1019
"5358",2000-08-15 06:00:00,0,76.2,1019.5
"5359",2000-08-15 07:00:00,0,75.33,1020.4
"5360",2000-08-15 08:00:00,0,81.08,1021.1
"5361",2000-08-15 09:00:00,0,85.97,1021.8
"5362",2000-08-15 10:00:00,0,87.91,1022.1
"5363",2000-08-15 11:00:00,0,88.97,1022.2
"5364",2000-08-15 12:00:00,0,89.97,1022.1
"5365",2000-08-15 13:00:00,0,92.83,1021.7
"5366",2000-08-15 14:00:00,0,92.84,1021.2
"5367",2000-08-15 15:00:00,0,93.73,1021
"5368",2000-08-15 16:00:00,0,92.85,1020.9
"5369",2000-08-15 17:00:00,0,90.92,1020.5
"5370",2000-08-15 18:00:00,0,89.99,1020.5
"5371",2000-08-15 19:00:00,0,87.94,1020.1
"5372",2000-08-15 20:00:00,0,82.17,1019.7
"5373",2000-08-15 21:00:00,0,80.24,1020.4
"5374",2000-08-15 22:00:00,0,79.19,1021
"5375",2000-08-15 23:00:00,0,79.21,1020.9
"5376",2000-08-16 00:00:00,0,78.34,1021.2
"5377",2000-08-16 01:00:00,0,76.23,1021.2
"5378",2000-08-16 02:00:00,0,75.03,1021.2
"5379",2000-08-16 03:00:00,0,76.21,1021
"5380",2000-08-16 04:00:00,0,74.02,1021.2
"5381",2000-08-16 05:00:00,0,73.2,1021.4
"5382",2000-08-16 06:00:00,0,75.03,1021.4
"5383",2000-08-16 07:00:00,0,75.88,1021.8
"5384",2000-08-16 08:00:00,0,78.06,1022.4
"5385",2000-08-16 09:00:00,0,82.06,1022.8
"5386",2000-08-16 10:00:00,0,85.95,1023.1
"5387",2000-08-16 11:00:00,0,88.01,1023
"5388",2000-08-16 12:00:00,0,91.15,1022.8
"5389",2000-08-16 13:00:00,0,91.72,1021.9
"5390",2000-08-16 14:00:00,0,93.72,1020.9
"5391",2000-08-16 15:00:00,0,93.7,1019.9
"5392",2000-08-16 16:00:00,0,95.79,1018.7
"5393",2000-08-16 17:00:00,0,96.63,1018.2
"5394",2000-08-16 18:00:00,0,91.73,1018.1
"5395",2000-08-16 19:00:00,0,88.99,1018.2
"5396",2000-08-16 20:00:00,0,84.97,1018.5
"5397",2000-08-16 21:00:00,0,83.05,1018.4
"5398",2000-08-16 22:00:00,0,83.05,1018.8
"5399",2000-08-16 23:00:00,0,81.12,1019
"5400",2000-08-17 00:00:00,0,79.22,1018.6
"5401",2000-08-17 01:00:00,0,78.21,1018.2
"5402",2000-08-17 02:00:00,0,78.16,1017.7
"5403",2000-08-17 03:00:00,0,77.02,1017.4
"5404",2000-08-17 04:00:00,0,75.99,1017.5
"5405",2000-08-17 05:00:00,0,75.99,1017.5
"5406",2000-08-17 06:00:00,0,75.09,1017.8
"5407",2000-08-17 07:00:00,0,74.04,1018.5
"5408",2000-08-17 08:00:00,0,77.06,1018.9
"5409",2000-08-17 09:00:00,0,82.02,1019.4
"5410",2000-08-17 10:00:00,0,84.92,1019.1
"5411",2000-08-17 11:00:00,0,87.99,1019.1
"5412",2000-08-17 12:00:00,0,91.16,1018.9
"5413",2000-08-17 13:00:00,0,95.03,1018.2
"5414",2000-08-17 14:00:00,0,96.65,1017.5
"5415",2000-08-17 15:00:00,0,96.65,1016.6
"5416",2000-08-17 16:00:00,0,97.73,1015.8
"5417",2000-08-17 17:00:00,0,96.66,1015.6
"5418",2000-08-17 18:00:00,0,93.75,1015.5
"5419",2000-08-17 19:00:00,0,89.91,1015.4
"5420",2000-08-17 20:00:00,0,84.12,1015.5
"5421",2000-08-17 21:00:00,0,79.25,1016
"5422",2000-08-17 22:00:00,0,79.25,1016.6
"5423",2000-08-17 23:00:00,0,77.32,1016.7
"5424",2000-08-18 00:00:00,0,74.34,1016.6
"5425",2000-08-18 01:00:00,0,74.32,1016.9
"5426",2000-08-18 02:00:00,0,75.34,1016.6
"5427",2000-08-18 03:00:00,0,74.31,1016.5
"5428",2000-08-18 04:00:00,0,74.3,1016.9
"5429",2000-08-18 05:00:00,0,73.44,1017.1
"5430",2000-08-18 06:00:00,0,71.2,1017.4
"5431",2000-08-18 07:00:00,0,73.1,1017.8
"5432",2000-08-18 08:00:00,0,75.03,1018.4
"5433",2000-08-18 09:00:00,0,81,1019
"5434",2000-08-18 10:00:00,0,84.96,1019.1
"5435",2000-08-18 11:00:00,0,87.91,1019.3
"5436",2000-08-18 12:00:00,0,89.83,1019.2
"5437",2000-08-18 13:00:00,0,92.82,1018.9
"5438",2000-08-18 14:00:00,0,93.71,1018.1
"5439",2000-08-18 15:00:00,0,95.78,1017.5
"5440",2000-08-18 16:00:00,0,95.77,1017
"5441",2000-08-18 17:00:00,0,93.72,1016.8
"5442",2000-08-18 18:00:00,0,91.75,1016.6
"5443",2000-08-18 19:00:00,0,87.94,1016.6
"5444",2000-08-18 20:00:00,0,82.19,1016.9
"5445",2000-08-18 21:00:00,0,79.24,1017
"5446",2000-08-18 22:00:00,0,76.26,1017.9
"5447",2000-08-18 23:00:00,0,76.25,1018.3
"5448",2000-08-19 00:00:00,0,75.37,1018.1
"5449",2000-08-19 01:00:00,0,76.23,1017.7
"5450",2000-08-19 02:00:00,0,74.33,1017.5
"5451",2000-08-19 03:00:00,0,72.4,1017.4
"5452",2000-08-19 04:00:00,0,72.39,1017.7
"5453",2000-08-19 05:00:00,0,73.32,1018
"5454",2000-08-19 06:00:00,0,73.07,1018.5
"5455",2000-08-19 07:00:00,0,73.07,1018.9
"5456",2000-08-19 08:00:00,0,75.92,1019.2
"5457",2000-08-19 09:00:00,0,80.99,1019.6
"5458",2000-08-19 10:00:00,0,84.95,1019.7
"5459",2000-08-19 11:00:00,0,87.91,1019.7
"5460",2000-08-19 12:00:00,0,90.98,1019.5
"5461",2000-08-19 13:00:00,0,92.82,1018.9
"5462",2000-08-19 14:00:00,0,93.69,1018.3
"5463",2000-08-19 15:00:00,0,94.71,1017.7
"5464",2000-08-19 16:00:00,0,93.69,1017.1
"5465",2000-08-19 17:00:00,0,92.84,1016.9
"5466",2000-08-19 18:00:00,0,90.79,1016.7
"5467",2000-08-19 19:00:00,0,87.07,1016.7
"5468",2000-08-19 20:00:00,0,82.17,1016.9
"5469",2000-08-19 21:00:00,0,79.22,1017.4
"5470",2000-08-19 22:00:00,0,77.29,1017.8
"5471",2000-08-19 23:00:00,0,77.26,1018
"5472",2000-08-20 00:00:00,0,77.26,1017.9
"5473",2000-08-20 01:00:00,0,75.33,1017.8
"5474",2000-08-20 02:00:00,0,75.32,1017.7
"5475",2000-08-20 03:00:00,0,74.28,1017.6
"5476",2000-08-20 04:00:00,0,74.28,1017.3
"5477",2000-08-20 05:00:00,0,74.58,1017.6
"5478",2000-08-20 06:00:00,0,74.26,1017.9
"5479",2000-08-20 07:00:00,0,73.98,1018.3
"5480",2000-08-20 08:00:00,0,75.95,1018.7
"5481",2000-08-20 09:00:00,0,80.98,1018.8
"5482",2000-08-20 10:00:00,0,84.93,1018.6
"5483",2000-08-20 11:00:00,0,87.93,1018.6
"5484",2000-08-20 12:00:00,0,89.83,1018.4
"5485",2000-08-20 13:00:00,0,92.81,1017.9
"5486",2000-08-20 14:00:00,0,93.7,1017.6
"5487",2000-08-20 15:00:00,0,94.72,1016.8
"5488",2000-08-20 16:00:00,0,95.75,1015.9
"5489",2000-08-20 17:00:00,0,94.71,1015.2
"5490",2000-08-20 18:00:00,0,92.82,1015.3
"5491",2000-08-20 19:00:00,0,87.93,1015.5
"5492",2000-08-20 20:00:00,0,84.08,1015.8
"5493",2000-08-20 21:00:00,0,82.17,1015.9
"5494",2000-08-20 22:00:00,0,80.24,1016.5
"5495",2000-08-20 23:00:00,0,78.36,1016.6
"5496",2000-08-21 00:00:00,0,78.35,1016.6
"5497",2000-08-21 01:00:00,0,78.33,1016.6
